comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type,transformed_comment
5931.UgySP5lA6VWRHTSKGh14AaABAg,2021-05-20T03:38:46Z,Lívia Caproni Moreira,To em dúvida entre ele e o m31... a diferença de preço esta pequena,0,pP3CNnTnF1Q,"🔋 7000mAh, 📷 64MP e 128GB por R$1799? // SAMSUNG GALAXY M51 vale REALMENTE a pena?",2021-02-01T21:30:02Z,https://www.youtube.com/watch?v=pP3CNnTnF1Q,14445,210596,EscolhaSegura,1392,1, to duv m31 diferenc prec pequen
5932.UgwCN3LYe6_7mhQwvPF4AaABAg,2021-05-13T13:48:34Z,Allan Niedyson,Para fazer videos ele e bom .?,0,KyZrwn2zvuQ,XIAOMI REDMI NOTE 9S - Minha Opinião SINCERA! | Hands-on,2020-05-16T13:30:02Z,https://www.youtube.com/watch?v=KyZrwn2zvuQ,23604,512882,EscolhaSegura,1391,1, faz vid bom 
5933.UgwfAkD4-mirGqfnbdp4AaABAg,2020-12-11T16:01:51Z,Marcia Santos,"Comprei um m31 a uma semana . Não sei se é normal , mas ele esquenta muito . Principalmente quando abro jogos . Mesmo os jogoa não sendo pesados . Gostaria de saber se é normal isso",0,Z_U42P0ys00,"Review GALAXY M31! O que REALMENTE IMPORTA, ELE TEM! SAMSUNG MANDOU BEM!",2020-07-25T14:35:33Z,https://www.youtube.com/watch?v=Z_U42P0ys00,7226,93160,Be!Tech,820,0, compr m31 seman nao sei normal esquent principal abro jog jogo nao send pes gost sab normal
5935.Ugw5UqyxGfwwx3ZaVrp4AaABAg,2020-11-25T03:59:49Z,Adelane Martins,"Eu ia de A51, mas tá te do muito comentário de tela verde;Tô querendo ariscar não. Tô desempregada e sem celular a três anos compartilhando com mainha...preciso investir em algo que dure!",0,KJIadDXIThg,MOTOROLA ONE FUSION PLUS: um Hyper MELHORADO? | Análise / Review,2020-08-12T17:47:07Z,https://www.youtube.com/watch?v=KJIadDXIThg,3847,86862,TudoCelular,468,0, ia a51 ta comentari tel verd to quer arisc nao to desempreg celul tres anos compartilh mainh precis invest algo dur 
5938.Ugx5po7L4bwGOdF6k4h4AaABAg,2020-07-24T14:43:23Z,Curso Ops,Por que o youtube não me recomendou o canal ?,0,BLIhZ77JggI,"Samsung Galaxy A10, o mais Galaxy J de 2019",2019-07-26T22:45:00Z,https://www.youtube.com/watch?v=BLIhZ77JggI,32199,606401,Canaltech,2097,1, youtub nao recomend canal 
5939.Ugz4zvL7F60mF914Lwd4AaABAg,2021-06-19T22:08:27Z,Vitor Tiango,Designer dele ta igual o do M20,0,8S7KLrWQ_HA,"NOVO GALAXY A10S (SIM, MAIS UM!!!) UNBOXING E IMPRESSÕES",2019-11-20T21:00:02Z,https://www.youtube.com/watch?v=8S7KLrWQ_HA,23175,533701,brasiliGEEKS,2007,0, design ta igual m20
5940.UgyUblPt_z-cR25oDyh4AaABAg,2021-04-10T21:24:26Z,Hediel Feitosa,"Intermediário Premium, repita TudoCelular, Intermediário Premium! Esse site tem problemas na hora de posicionar aparelhos só pode, outro dia disse que a série K da LG era intermediária, a própria LG dizia que a série K era a série básica da marca. PQP!",0,nt6JoeMjwIA,MOTOROLA EDGE: PRIMEIRO CELULAR INTERMEDIÁRIO 5G do Brasil vale a pena? | Análise / Review,2020-09-02T15:51:32Z,https://www.youtube.com/watch?v=nt6JoeMjwIA,2869,56203,TudoCelular,391,-1, intermediari premium repit tudocelul intermediari premium sit problem hor posicion aparelh pod outr dia diss seri k lg intermedi propr lg diz seri k seri basic marc pqp 
5944.UgyumxXwfeyA0faT0LB4AaABAg,2020-12-03T05:09:52Z,Eduardo,O maior elogio do cara é a borda do celular.,0,ZE3529_PFfs,iPhone 12 em mãos!! Qual minha OPINIÃO SINCERA?? // Unboxing e Impressões!,2020-11-18T21:44:08Z,https://www.youtube.com/watch?v=ZE3529_PFfs,7374,98830,EscolhaSegura,628,1, maior elogi car bord celul 
5945.UgxNPvIF6hQAem97wKt4AaABAg,2021-05-14T21:27:55Z,Sergio Barreto,Grite menos. Menos exageros.,1,qQmNUmdTATo,LG Velvet é BOM MESMO? O maior acerto da LG em 2020? Alguns Dias de Uso,2020-11-14T15:00:25Z,https://www.youtube.com/watch?v=qQmNUmdTATo,13044,143075,Gesiel Taveira,886,1, grit men men exager 
5946.Ugx4m2FKeGaDn54DIbh4AaABAg,2020-10-06T10:47:27Z,André Gabriel,Redmi note 9s o queridinho dos brasileiros;YouTube manda um anúncio da Samsung ;Eu : puta que pariu kkkkkkkkkk,0,2Hlm1PNyyg8,"CHEGOU! Redmi Note 9S, o NOVO queridinho dos brasileiros? [Unboxing]",2020-04-30T22:15:00Z,https://www.youtube.com/watch?v=2Hlm1PNyyg8,20524,227574,Canaltech,906,1, redm not 9s queridinh brasileir youtub mand anunci samsung put par kkkkkkkkkk
5948.Ugx5EoL0QPvh7aKoS0h4AaABAg,2021-03-09T20:34:12Z,RETRO,Qual a diferença do 3GB de RAM pro de 4GB ? vi uma avaliações na Amazon e no mercado livre pessoas que compraram esse celular falando que trava muito é verdade ?,0,89XzlH68XwU,XIAOMI REDMI NOTE 9 vale a pena? CONTINUA o MELHOR CUSTO BENEFÍCIO? // Análise Review Completo!,2020-07-21T22:02:52Z,https://www.youtube.com/watch?v=89XzlH68XwU,19046,505438,EscolhaSegura,1263,1, diferenc 3gb ram pro 4gb vi avaliaco amazon merc livr pesso compr celul fal trav verdad 
5950.UgwV0V2DREfdgP6zwrt4AaABAg,2020-11-11T00:24:30Z,Elton Silva,Acabamento e de plástico E?,0,wD0qY5ADNZY,Samsung Galaxy M51 - 7.000mah e Snapdragon 730G! Unboxing e Review Inicial Português Brasil,2020-10-05T21:00:15Z,https://www.youtube.com/watch?v=wD0qY5ADNZY,4925,72178,Authenti Tech,439,1, acab plastic 
5952.Ugy5lklwiTLQIh9dVEh4AaABAg,2020-10-13T13:51:49Z,Lucyara Braga,Não compro celular sem assistir seus vídeos. Obrigada! ;Tenho um note 5 e funciona super bem! Adoro a linha note.,0,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157,1, nao compr celul assist vid obrig not 5 funcion sup bem ador linh not 
5959.UgxyqRULPF-at82Fdwx4AaABAg,2020-12-29T13:31:01Z,wendarlem mota,É  muito dinheiro mds do céu. Aí vc pensa vale a pena realmente ter um desse? Tô com o meu X aqui de boa funciona do tudo é não tenho necessidade nenhuma em trocar pra dizer que tô com o último lançamento,0,6GxDe6Pgoy4,iPhone 12 PRO MAX // 💸 TEM DE SER LOUCO pra gastar R$10.999?? CHOCADO!,2020-12-26T14:00:03Z,https://www.youtube.com/watch?v=6GxDe6Pgoy4,7395,95652,EscolhaSegura,884,1, dinheir mds ceu ai vc pens val pen realment ter dess to x aqu boa funcion tud nao necess nenhum troc diz to ultim lancament
5963.Ugy_vVBKTKKAIGBJNyB4AaABAg,2020-11-17T17:20:19Z,Júlio Moreira,Qual comprar o s10e ou s20fe,0,JLESC_njEyo,"GALAXY S20 FE: TOP ""BARATO"" Samsung TEM QUASE TUDO que os fãs procuram | Análise / Review",2020-11-13T00:07:02Z,https://www.youtube.com/watch?v=JLESC_njEyo,6794,143533,TudoCelular,566,1, compr s10e s20fe
5964.Ugw8JvgpJj0jmscB1ox4AaABAg,2020-10-29T03:15:33Z,么KOREAN,Estou em dúvida entre o Note 10 lite e o a71,0,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892,1, duv not 10 lit a71
5965.UgwVZL79sFCkD4LKhHd4AaABAg,2021-04-30T07:32:38Z,NinãoXXT da DeepWeb Mobile,Não revoluciona porque ficaram acostumados a lançar aparelhos de 6 em 6 meses... Ganham dinheiro e logo logo lançam mais uma linha,0,_txy5ouAG6s,Galaxy S21 Ultra: a Samsung ACERTOU no ZOOM dessa vez [Análise/Review],2021-02-09T14:00:31Z,https://www.youtube.com/watch?v=_txy5ouAG6s,18174,441207,Canaltech,976,0, nao revolucion porqu fic acostum lanc aparelh 6 6 mes ganh dinheir log log lanc linh
5967.UgxCC3gCLPz6KBWpQ8h4AaABAg,2021-03-21T21:22:54Z,Waldeilson Frazao,S10 plus ou moto edge???,1,3jmzPUMcvkU,"CHEGOU! Motorola EDGE+ é INCRÍVEL, LINDO e PODEROSO! Só uma coisa desanima nele ;(",2020-07-06T16:20:01Z,https://www.youtube.com/watch?v=3jmzPUMcvkU,45321,679020,Gesiel Taveira,2167,1, s10 plus mot edge 
5968.UgzTn4KRZzTGL3vipt94AaABAg,2021-04-16T07:08:36Z,Bru,"Hahahaha se um dia eu cogitava comprar esse celular, EXXXQUECE. Valeu Adriano, monstro!",0,R8NE3_EiiSE,"Samsung Galaxy S20 FE, ERROU ou ACERTOU com os fãs da marca? [Análise/Review]",2021-01-29T14:14:54Z,https://www.youtube.com/watch?v=R8NE3_EiiSE,12407,189758,Canaltech,858,1, hahahah dia cogit compr celul exxxquec val adrian monstr 
5970.Ugxr2Buxt7X3Ya0_T9B4AaABAg,2021-03-18T05:51:11Z,Marven Oliveira,"Andei vendo vídeos da versão indiana do Motorola One Fusion Plus 6gb/SD730G, tipo só vende no flipkart, agora se pelo menos a flipkart entregasse no Brasil seria uma beleza, à não ser que haja alguma maneira!",0,PYjG8-nKyJI,MOTOROLA ONE FUSION PLUS! O que ela NÃO poderia ter feito de JEITO NENHUM! Motorola one fusion+,2020-08-24T22:42:10Z,https://www.youtube.com/watch?v=PYjG8-nKyJI,6266,80960,Dudu Rocha,615,1, ande vend vid versa indian motorol one fusion plus 6gb sd730g tip vend flipkart agor men flipkart entreg brasil belez nao ser algum maneir 
5971.UgwFn1q41Lq8EpUtr-p4AaABAg,2020-11-15T14:32:41Z,João Pedro Bagatin,M51 ou S10 lite? Qual é melhor?,1,ZtcIhxlHqqs,"SAMSUNG GALAXY M51 | Com 7000 mAh, Essa BATERIA é IGNORANTE! Unboxing e Impressões",2020-11-11T23:27:24Z,https://www.youtube.com/watch?v=ZtcIhxlHqqs,6291,75394,brasiliGEEKS,526,1, m51 s10 lit melhor 
5974.UgxLCsp_FH-wc-dfs4p4AaABAg,2021-03-18T03:41:30Z,Renan Galvao,Agora sim ele é uma boa pedida pra 2021 o preço tá muito mais baixo ❤️🥺,10,vlDQJZu-ljQ,iPhone SE 2020 - Ainda Vale a Pena em 2021?,2021-01-01T15:04:00Z,https://www.youtube.com/watch?v=vlDQJZu-ljQ,5101,96369,Em Análise,422,1, agor sim boa ped 2021 prec ta baix :coracao_vermelho: :rosto_implorando: 
5975.UgzxPe3g7sp05sC8hR54AaABAg,2020-06-27T02:27:24Z,digroifman,"Samsung  descartável depois de 2 anos, todos são, todos sempre serão.",0,Jl5x6H15zAg,SAMSUNG GALAXY NOTE 10 PLUS (review) A REAL!!,2019-10-06T14:51:30Z,https://www.youtube.com/watch?v=Jl5x6H15zAg,17809,343513,Dudu Rocha,908,1, samsung descartavel 2 anos tod tod sempr 
5977.Ugx6sNm3KJoe_7e3A0R4AaABAg,2020-08-24T02:00:23Z,RX 570,"Ou seja, não recomenda pq não é barato.Peguei um redmi note9, é lindo, espero durar agora.Nao achei grande coisa comparado a um A51 por exemplo, mas estou gostando mesmo não atualizando o miuiuiui12",0,lkqFKf5j_Fc,XIAOMI MI 10 LITE // esse é o PRIMEIRO XIAOMI que eu NÃO RECOMENDO!,2020-08-22T13:43:07Z,https://www.youtube.com/watch?v=lkqFKf5j_Fc,7538,234661,EscolhaSegura,652,1, nao recomend pq nao barat pegu redm note9 lind esper dur agor nao ache grand cois compar a51 exempl gost nao atualiz miuiuiui12
5979.UgwiGevaFdPrbG94GXB4AaABAg,2021-05-12T13:12:24Z,Marcelo de Carvalho,"Todos esses dois são compatíveis  consigo  baixar: Facebook,   Instagram, WhatsApp ,  globoplay, aplicativo de cartão , app YouTube ?!",0,kX2xqUDqfRA,Motorola Moto G9 Play vs Moto G9 Power - QUAL COMPRAR? QUAL O MELHOR PRA VOCÊ? COMPARATIVO!,2021-02-04T14:51:00Z,https://www.youtube.com/watch?v=kX2xqUDqfRA,20068,290832,Gesiel Taveira,1108,0, tod dois compativ consig baix facebook instagr whatsapp globoplay aplic carta app youtub 
5982.UgykQySJQpMmETvUTdF4AaABAg,2020-12-17T23:20:35Z,Duda Santiago Menezes,"Desgraça viu, eu comprei o 9S porque vi num vídeo que era melhor que o A71 , e agora vem falando que o A71 é melhor . Aí Deus",0,KyZrwn2zvuQ,XIAOMI REDMI NOTE 9S - Minha Opinião SINCERA! | Hands-on,2020-05-16T13:30:02Z,https://www.youtube.com/watch?v=KyZrwn2zvuQ,23604,512882,EscolhaSegura,1391,0, desgrac viu compr 9s porqu vi vid melhor a71 agor vem fal a71 melhor ai deus
5986.UgxBmfDlT-ymRP0nbS94AaABAg,2021-02-24T14:27:55Z,Karina Demetrio,Aqui a diferença de valor entre os dois é de uns 300 reais então vale mais levar o a71,0,YxV5qwt_DDg,Samsung Galaxy A51 vs Galaxy A71 [COMPARATIVO],2020-04-13T16:00:30Z,https://www.youtube.com/watch?v=YxV5qwt_DDg,28380,423411,Canaltech,960,1, aqu diferenc valor dois uns 300 rea enta val lev a71
5987.UgxmSmPTZ_Sc2rdaqnB4AaABAg,2021-02-26T23:06:32Z,Alexandre da Silva Lima,"Tenho um mi 10 lite 64gb fazem 4 meses. Ele não é todo maravilhoso. Está com o Android 11 e miui 12.1.3 e dá uns bugs. As vezes ele está parado com a tela desligada e do nada liga e desliga uma luz azul nas bordas da tela. Processamento não é rápido. Se fizer mais de 3 ou 4 tarefas ao mesmo tempo, ele engasga. O dual Messenger (whatsapp) não tem todas as funcionalidades do aplicativo padrão. Não busca as fotos ou vídeos da galeria quando clicamos no ""clips"" para anexar algo. Pretendo mudar para OPPO (algum topo de linha) ou VIVO IQOO 7",0,jZczt1PbTQ4,MELHOR e MAIS BARATO intermediário PREMIUM ! XIAOMI MI 10 LITE 5G ANÁLISE [ Review ] COMPLETA !,2020-08-21T22:00:16Z,https://www.youtube.com/watch?v=jZczt1PbTQ4,6492,115068,K Tech,482,1, mi 10 lit 64gb faz 4 mes nao tod maravilh android 11 miu 12 1 3 uns bugs vez par tel deslig nad lig deslig luz azul bord tel process nao rap fiz 3 4 taref temp engasg dual messeng whatsapp nao tod funcional aplic padra nao busc fot vid gal clic clips anex algo pret mud oppo algum top linh viv iqo 7
5989.Ugz5YBYMDgf9FFGUj7p4AaABAg,2020-12-10T00:53:31Z,joice Carvalho,Adoro o One fusion plus 😊,2,nfqOY-5_2Go,Motorola One Macro vs Hyper vs Fusion e Fusion+ [Comparativo],2020-10-15T00:00:10Z,https://www.youtube.com/watch?v=nfqOY-5_2Go,9632,135126,Canaltech,552,1, ador one fusion plus :rosto_sorridente_com_olhos_sorridentes: 
5990.Ugz7lrYwdynWjDPv5OV4AaABAg,2021-05-29T13:51:57Z,PHFoltran,O G100 vem com Snap 870 não 865.,3,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,0, g100 vem snap 870 nao 865 
5993.UgwK2I8i40HFub_dMyB4AaABAg,2020-11-08T03:19:56Z,Ademir Bispo,"Comprei agora em novembro de 2020, R$ 1970,00 rsrs",1,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892,1, compr agor novembr 2020 r 1970 00 rsrs
5994.UgywV2O7PyF2jZuyTdd4AaABAg,2021-05-14T20:40:06Z,pablo henrick,Finalmente assistindo do meu m51 aaaa,0,ZtcIhxlHqqs,"SAMSUNG GALAXY M51 | Com 7000 mAh, Essa BATERIA é IGNORANTE! Unboxing e Impressões",2020-11-11T23:27:24Z,https://www.youtube.com/watch?v=ZtcIhxlHqqs,6291,75394,brasiliGEEKS,526,1, final assist m51 aaaa
5996.UgxOsE4wc495rQbmqEB4AaABAg,2020-11-28T12:26:42Z,Gabriel Silv,"Venho do futuro para dizer acabei de pegar por R$ 1.700,00 😎",1,ONwhl3vIsxg,BOA!! GALAXY NOTE 10 LITE é melhor DO QUE EU ESPERAVA!! Mas tem um problema...,2020-03-09T22:14:36Z,https://www.youtube.com/watch?v=ONwhl3vIsxg,19708,447661,EscolhaSegura,1552,1, venh futur diz acab peg r 1 700 00 :rosto_sorridente_com_oculos_escuros: 
5998.Ugw0YjXTahe_L8yTP6V4AaABAg,2020-11-28T03:59:18Z,M4RTINS M,"Eu estava inclinado a comprar da Samsung, mas fiquei com receio de ser premiado com o problema da tela verde que tanto falam, acabei comprando o moto g 5g plus por 1799 a vista na magazine Luiza, nesse preço me pareceu uma boa opção.",0,hcmQZd2Ff3g,"SAMSUNG GALAXY M31 - 63 DIAS DE USO, CHEGA NÉ???",2020-10-15T13:30:03Z,https://www.youtube.com/watch?v=hcmQZd2Ff3g,4203,64729,Linuxbrs,617,1, inclin compr samsung fiqu recei ser premi problem tel verd tant fal acab compr mot g 5g plus 1799 vist magazin luiz ness prec parec boa opca 
5999.Ugw0qDQ92xajUpN7Q8N4AaABAg,2021-05-20T10:50:44Z,🇵  🇦  🇺  🇱  🇴 🔧,"Cara passei muito tempo com meu j2 e passando muito tempo cansei, fui ajuntando um dinheiro e hoje posso dizer que gastei o dinheiro com lanche e continuo com meu j2 mas é bom ver vídeo de celular novos",0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174,1, car pass temp j2 pass temp cans ajunt dinheir hoj poss diz gast dinheir lanch continu j2 bom ver vid celul nov
6001.UgxkLeR_4zrmwstMUYR4AaABAg,2021-02-12T17:29:36Z,os p2,faca no bucho quando ele taco o celular na mesa,0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748,0, fac buch tac celul mes
6002.UgyZG4NgTineCOSIGil4AaABAg,2020-07-15T01:58:30Z,Wess 1227,"8:50 megapixels não faz diferença, apple fanboys? ;👁👄👁✌",11,8Dp-oE8NPbA,Qual o MELHOR ?? Xiaomi Mi 10 Lite 5G vs Mi Note 10 Lite,2020-07-14T13:44:20Z,https://www.youtube.com/watch?v=8Dp-oE8NPbA,2744,66884,Tiago Ramos,318,0, 8 50 megapixels nao faz diferenc apple fanboys :boca: :mao_em_v_de_vitoria: 
6003.Ugz2MCUfJciXUdQj8kp4AaABAg,2020-09-03T15:27:29Z,TudoCelular,"O que você achou do One Fusion?
;Ofertas para Fusion: https://www.tudocelular.com/Motorola/precos/n6357/Motorola-One-Fusion.html;Conheça nosso grupo no Telegram! https://t.me/tudocelularoficial",31,FQHafzoM3FU,"MOTOROLA ONE FUSION foca do DESEMPENHO, BATERIA e CÂMERAS | Análise / Review",2020-09-03T15:26:16Z,https://www.youtube.com/watch?v=FQHafzoM3FU,7492,197324,TudoCelular,955,0, achou one fusion ofert fusion https www tudocelul motorol prec n6357 motorol one fusion html conhec grup telegr https t tudocelularoficial
6007.UgwdRaeUF7-63RbtV894AaABAg,2021-05-28T17:01:46Z,VICTOR KENES,"Era melhor com a câmera frontal pop up , sem furo na tela .. 👍👍",1,3YZQbBBdtcE,"NOVOS XIAOMI: Mi 10T, Mi 10T PRO e Mi 10T Lite. Mas chegaram recebendo CRÍTICAS!",2020-10-02T18:35:01Z,https://www.youtube.com/watch?v=3YZQbBBdtcE,10072,134717,Gesiel Taveira,493,0, melhor cam frontal pop up fur tel :polegar_para_cima: :polegar_para_cima: 
6009.UgwOYWa4bA-xA586Ikt4AaABAg,2021-05-30T13:29:09Z,Squall Gamer,Modelo de 256GB e mesmo nome ?,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,1, model 256gb nom 
6012.Ugzm6cGqUjof-xeMaVt4AaABAg,2020-09-16T14:48:16Z,Michael Fox,Talves seja melhor pegar o XR.,1,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430,1, talv melhor peg xr 
6013.Ugws5ydqmGBhub_r5EN4AaABAg,2021-04-23T18:15:57Z,eula paula,Gente ganhei um hoje tô bestinha,1,v5TrkKvVDfs,GALAXY A71! Um dos MAIS COMPLETOS e DESEJADOS da SAMSUNG! É BOM MESMO!? UNBOXING!,2020-06-20T14:56:52Z,https://www.youtube.com/watch?v=v5TrkKvVDfs,15689,326460,Be!Tech,1381,1, gent ganh hoj to bestinh
6014.UgxbasXZvrxo2b9vNMF4AaABAg,2021-04-22T01:17:48Z,Bruno de Amorim,Que jogo é esse que parece no vídeo?,1,OJLBC9XuXZs,O MAIS BARATO DE 120hz! Adorei o XIAOMI POCO X3 NFC! 😃 // Unboxing e Impressões,2020-10-22T21:15:35Z,https://www.youtube.com/watch?v=OJLBC9XuXZs,11979,171994,EscolhaSegura,972,1, jog parec vid 
6017.UgzXDkd4aBhBpwmT4eB4AaABAg,2021-04-01T17:48:07Z,Belinha Gonzalez,"Vou comprar hoje esse celular, você tem vídeo ensinando as melhores configurações? Gosto muito do seu canal e seu modo de explicações.",1,i4IceenolYE,"GALAXY A71 | Agora, VALE A PENA! Análise/ Review ATUALIZADO",2020-07-06T23:00:15Z,https://www.youtube.com/watch?v=i4IceenolYE,5388,83751,brasiliGEEKS,631,1, vou compr hoj celul vid ensin melhor configuraco gost canal mod explicaco 
6020.UgyCcjSeZUa0cEQI5K54AaABAg,2020-11-03T15:44:25Z,André Fonsêca,"Bixo, iPhone tá se tornando uma piada!!!",1,zSioYBDGtpU,"IPhone 12 Pro, ACERTO ou ERRO da Apple? [Análise/Review]",2020-10-30T19:15:03Z,https://www.youtube.com/watch?v=zSioYBDGtpU,15577,161883,Canaltech,654,-1, bix iphon ta torn piad 
6021.UgwqpsGXduXREajPgqF4AaABAg,2020-08-28T04:29:46Z,Mayko Marques,qual melhor para comprar? o normal ou a versão global?,0,3RUa12gYXek,A MELHOR ESCOLHA ! XIAOMI REDMI NOTE 9s ANÁLISE [ Review ] COMPLETA !,2020-06-10T22:00:00Z,https://www.youtube.com/watch?v=3RUa12gYXek,17706,227947,K Tech,1234,1, melhor compr normal versa global 
6022.UgxrWJM0uTdylHbMtjt4AaABAg,2021-01-11T20:39:58Z,Luis Filipe Silva,"Comprei o meu hoje no mercado livre 11/01/2021, estou ansioso para chegar",0,9T0kwmn_hVU,REDMI NOTE 9S TÁ NA MÃO ! O Maior SUCESSO da XIAOMI !,2020-04-01T21:00:05Z,https://www.youtube.com/watch?v=9T0kwmn_hVU,51734,840887,K Tech,2601,0, compr hoj merc livr 11 01 2021 ansios cheg
6024.UgyNaWVHQiFUUL1N0Y94AaABAg,2021-01-26T21:27:50Z,Ana Karina Domingos,Não sou patrocinado pela Apple. Graças a Deus um cara q não puxa saco da maçã.,0,YxV5qwt_DDg,Samsung Galaxy A51 vs Galaxy A71 [COMPARATIVO],2020-04-13T16:00:30Z,https://www.youtube.com/watch?v=YxV5qwt_DDg,28380,423411,Canaltech,960,1, nao patrocin apple grac deus car nao pux sac mac 
6026.UgxrDeW0bgYgucNQ8Ax4AaABAg,2020-11-20T16:41:40Z,Dashdias Redy,"Tenho meu Note 9S, vale muito a pena, posso afirmar",0,Ng1F4Ex9LdE,"Redmi Note 9S, vale a pena ou não? [Análise/Review]",2020-05-13T16:00:10Z,https://www.youtube.com/watch?v=Ng1F4Ex9LdE,29420,510107,Canaltech,1256,1, not 9s val pen poss afirm
6031.UgxsvCUoLDr7sQc8s_V4AaABAg,2021-03-15T01:04:55Z,Joao Vitor Albuquerque,"Muito boa a análise num geral, visto que o vídeo saiu a mais de 3 meses tenho que registrar para aqueles que estão em dúvida para comprar o celular, os quais ele menciona no final do vídeo realmente saiam em conta por conta do seu preço de lançamento de 3.000 reais, porém agora março de 2021 o preço praticamente caiu pela metade 1700 reais, visto essa faixa de preço ele ganha de lavada de todos os que ele menciona POCO X3 e Mi 10 lite visto que por 1700 o poço oferece apenas 64gb de Amarzenamento e 4gb de RAM, o mi 10 lite está na faixa de 2.700 quase 1.000 reais mais caro, nem mesmo o Realme 7 pro ganha quando se fala de custo beneficio o M51 está quase 400 reais mais barato e tem uma bateria melhor, câmera melhor e a diferença no antutu é de 10.000 pontos apenas.;Caso encontre um M51 por 1700 até 1.800 creio que a melhor opção seja esse intermédio sensacional ;Nota geral 8.8 ;👏👏👏",0,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283,0, boa analis geral vist vid saiu 3 mes registr duv compr celul qua mencion final vid realment sai cont cont prec lancament 3 000 rea por agor marc 2021 prec pratic caiu metad 1700 rea vist faix prec ganh lav tod mencion poc x3 mi 10 lit vist 1700 poc oferec apen 64gb amarzen 4gb ram mi 10 lit faix 2 700 quas 1 000 rea car realm 7 pro ganh fal cust benefici m51 quas 400 rea barat bat melhor cam melhor diferenc antutu 10 000 pont apen cas encontr m51 1700 1 800 crei melhor opca intermedi sensacional not geral 8 8 :maos_aplaudindo: :maos_aplaudindo: :maos_aplaudindo: 
